dateChecked,dateCheckedHour,dateCheckedMinute,dateCheckedDayOfWeek,dateCheckedDayOfMonth,appointmentDaysFound,earliestAppointmentDate,earliestAppointmentDelta
2021-09-24T16:22:00,16,22,4,24,0,,
2021-09-24T16:24:00,16,24,4,24,0,,
2021-09-24T16:26:00,16,26,4,24,0,,
2021-09-24T16:28:00,16,28,4,24,0,,
2021-09-24T16:30:00,16,30,4,24,0,,
2021-09-24T16:32:00,16,32,4,24,0,,
2021-09-24T16:34:00,16,34,4,24,0,,
2021-09-24T16:36:00,16,36,4,24,0,,
2021-09-24T16:38:00,16,38,4,24,0,,
2021-09-24T16:40:00,16,40,4,24,0,,
2021-09-24T16:42:00,16,42,4,24,0,,
2021-09-24T16:44:00,16,44,4,24,0,,
2021-09-24T16:46:00,16,46,4,24,0,,
2021-09-24T16:48:00,16,48,4,24,0,,
2021-09-24T16:50:00,16,50,4,24,0,,
2021-09-24T16:52:00,16,52,4,24,0,,
2021-09-24T16:54:00,16,54,4,24,0,,
2021-09-24T16:56:00,16,56,4,24,0,,
2021-09-24T16:58:00,16,58,4,24,0,,
2021-09-24T17:00:00,17,0,4,24,0,,
2021-09-24T17:02:00,17,2,4,24,0,,
2021-09-24T17:04:00,17,4,4,24,0,,
2021-09-24T17:06:00,17,6,4,24,0,,
2021-09-24T17:08:00,17,8,4,24,0,,
2021-09-24T17:10:00,17,10,4,24,0,,
2021-09-24T17:12:00,17,12,4,24,0,,
2021-09-24T17:14:00,17,14,4,24,0,,
2021-09-24T17:16:00,17,16,4,24,0,,
2021-09-24T17:18:00,17,18,4,24,0,,
2021-09-24T17:20:00,17,20,4,24,0,,
2021-09-24T17:22:00,17,22,4,24,0,,
2021-09-24T17:24:00,17,24,4,24,0,,
2021-09-24T17:26:00,17,26,4,24,0,,
2021-09-24T17:28:00,17,28,4,24,0,,
2021-09-24T17:30:00,17,30,4,24,0,,
2021-09-24T17:32:00,17,32,4,24,0,,
2021-09-24T17:34:00,17,34,4,24,0,,
2021-09-24T17:36:00,17,36,4,24,0,,
2021-09-24T17:38:00,17,38,4,24,0,,
2021-09-24T17:40:00,17,40,4,24,0,,
2021-09-24T17:42:00,17,42,4,24,0,,
2021-09-24T17:44:00,17,44,4,24,0,,
2021-09-24T17:46:00,17,46,4,24,0,,
2021-09-24T17:48:00,17,48,4,24,0,,
2021-09-24T17:50:00,17,50,4,24,0,,
2021-09-24T17:52:00,17,52,4,24,0,,
2021-09-24T17:54:00,17,54,4,24,0,,
2021-09-24T17:56:00,17,56,4,24,0,,
2021-09-24T17:58:00,17,58,4,24,0,,
2021-09-24T18:00:00,18,0,4,24,0,,
2021-09-24T18:02:00,18,2,4,24,0,,
2021-09-24T18:04:00,18,4,4,24,0,,
2021-09-24T18:06:00,18,6,4,24,0,,
2021-09-24T18:08:00,18,8,4,24,0,,
2021-09-24T18:10:00,18,10,4,24,0,,
2021-09-24T18:12:00,18,12,4,24,0,,
2021-09-24T18:14:00,18,14,4,24,0,,
2021-09-24T18:16:00,18,16,4,24,0,,
2021-09-24T18:18:00,18,18,4,24,0,,
2021-09-24T18:20:00,18,20,4,24,0,,
2021-09-24T18:22:00,18,22,4,24,0,,
2021-09-24T18:24:00,18,24,4,24,0,,
2021-09-24T18:26:00,18,26,4,24,0,,
2021-09-24T18:28:00,18,28,4,24,0,,
2021-09-24T18:30:00,18,30,4,24,0,,
2021-09-24T18:32:00,18,32,4,24,0,,
2021-09-24T18:34:00,18,34,4,24,0,,
2021-09-24T18:36:00,18,36,4,24,0,,
2021-09-24T18:38:00,18,38,4,24,0,,
2021-09-24T18:40:00,18,40,4,24,0,,
2021-09-24T18:42:00,18,42,4,24,0,,
2021-09-24T18:44:00,18,44,4,24,0,,
2021-09-24T18:46:00,18,46,4,24,0,,
2021-09-24T18:48:00,18,48,4,24,0,,
2021-09-24T18:50:00,18,50,4,24,0,,
2021-09-24T18:52:00,18,52,4,24,0,,
2021-09-24T18:54:00,18,54,4,24,0,,
2021-09-24T18:56:00,18,56,4,24,0,,
2021-09-24T18:58:00,18,58,4,24,0,,
2021-09-24T19:00:00,19,0,4,24,0,,
2021-09-24T19:02:00,19,2,4,24,0,,
2021-09-24T19:04:00,19,4,4,24,0,,
2021-09-24T19:06:00,19,6,4,24,0,,
2021-09-24T19:08:00,19,8,4,24,0,,
2021-09-24T19:10:00,19,10,4,24,0,,
2021-09-24T19:12:00,19,12,4,24,0,,
2021-09-24T19:14:00,19,14,4,24,0,,
2021-09-24T19:16:00,19,16,4,24,2,2021-10-13T00:00:00,19
2021-09-24T19:18:00,19,18,4,24,0,,
2021-09-24T19:20:00,19,20,4,24,0,,
2021-09-24T19:22:00,19,22,4,24,0,,
2021-09-24T19:24:00,19,24,4,24,0,,
2021-09-24T19:26:00,19,26,4,24,3,2021-11-04T00:00:00,41
2021-09-24T19:28:00,19,28,4,24,0,,
2021-09-24T19:30:00,19,30,4,24,0,,
2021-09-24T19:32:00,19,32,4,24,0,,
2021-09-24T19:34:00,19,34,4,24,0,,
2021-09-24T19:36:00,19,36,4,24,0,,
2021-09-24T19:38:00,19,38,4,24,0,,
2021-09-24T19:40:00,19,40,4,24,0,,
2021-09-24T19:42:00,19,42,4,24,0,,
2021-09-24T19:44:00,19,44,4,24,0,,
2021-09-24T19:46:00,19,46,4,24,0,,
2021-09-24T19:48:00,19,48,4,24,0,,
2021-09-24T19:50:00,19,50,4,24,0,,
2021-09-24T19:52:00,19,52,4,24,0,,
2021-09-24T19:54:00,19,54,4,24,0,,
2021-09-24T19:56:00,19,56,4,24,0,,
2021-09-24T19:58:00,19,58,4,24,0,,
2021-09-24T20:00:00,20,0,4,24,0,,
2021-09-24T20:02:00,20,2,4,24,0,,
2021-09-24T20:04:00,20,4,4,24,0,,
2021-09-24T20:06:00,20,6,4,24,0,,
2021-09-24T20:08:00,20,8,4,24,0,,
2021-09-24T20:10:00,20,10,4,24,0,,
2021-09-24T20:12:00,20,12,4,24,0,,
2021-09-24T20:14:00,20,14,4,24,0,,
2021-09-24T20:16:00,20,16,4,24,0,,
2021-09-24T20:18:00,20,18,4,24,0,,
2021-09-24T20:20:00,20,20,4,24,0,,
2021-09-24T20:22:00,20,22,4,24,0,,
2021-09-24T20:24:00,20,24,4,24,0,,
2021-09-24T20:26:00,20,26,4,24,0,,
2021-09-24T20:28:00,20,28,4,24,0,,
2021-09-24T20:30:00,20,30,4,24,0,,
2021-09-24T20:32:00,20,32,4,24,0,,
2021-09-24T20:34:00,20,34,4,24,0,,
2021-09-24T20:36:00,20,36,4,24,0,,
2021-09-24T20:38:00,20,38,4,24,0,,
2021-09-24T20:40:00,20,40,4,24,0,,
2021-09-24T20:42:00,20,42,4,24,1,2021-11-16T00:00:00,53
2021-09-24T20:44:00,20,44,4,24,0,,
2021-09-24T20:46:00,20,46,4,24,0,,
2021-09-24T20:48:00,20,48,4,24,0,,
2021-09-24T20:50:00,20,50,4,24,0,,
2021-09-24T20:52:00,20,52,4,24,0,,
2021-09-24T20:54:00,20,54,4,24,0,,
2021-09-24T20:56:00,20,56,4,24,0,,
2021-09-24T20:58:00,20,58,4,24,0,,
2021-09-24T21:00:00,21,0,4,24,0,,
2021-09-24T21:02:00,21,2,4,24,0,,
2021-09-24T21:04:00,21,4,4,24,0,,
2021-09-24T21:06:00,21,6,4,24,0,,
2021-09-24T21:08:00,21,8,4,24,0,,
2021-09-24T21:10:00,21,10,4,24,0,,
2021-09-24T21:12:00,21,12,4,24,0,,
2021-09-24T21:14:00,21,14,4,24,0,,
2021-09-24T21:16:00,21,16,4,24,0,,
2021-09-24T21:18:00,21,18,4,24,0,,
2021-09-24T21:20:00,21,20,4,24,0,,
2021-09-24T21:22:00,21,22,4,24,0,,
2021-09-24T21:24:00,21,24,4,24,0,,
2021-09-24T21:26:00,21,26,4,24,0,,
2021-09-24T21:28:00,21,28,4,24,0,,
2021-09-24T21:30:00,21,30,4,24,0,,
2021-09-24T21:32:00,21,32,4,24,0,,
2021-09-24T21:34:00,21,34,4,24,0,,
2021-09-24T21:36:00,21,36,4,24,0,,
2021-09-24T21:38:00,21,38,4,24,0,,
2021-09-24T21:40:00,21,40,4,24,0,,
2021-09-24T21:42:00,21,42,4,24,0,,
2021-09-24T21:44:00,21,44,4,24,0,,
2021-09-24T21:46:00,21,46,4,24,0,,
2021-09-24T21:48:00,21,48,4,24,0,,
2021-09-24T21:50:00,21,50,4,24,0,,
2021-09-24T21:52:00,21,52,4,24,0,,
2021-09-24T21:54:00,21,54,4,24,0,,
2021-09-24T21:56:00,21,56,4,24,0,,
2021-09-24T21:58:00,21,58,4,24,0,,
2021-09-24T22:00:00,22,0,4,24,0,,
2021-09-24T22:02:00,22,2,4,24,0,,
2021-09-24T22:04:00,22,4,4,24,0,,
2021-09-24T22:06:00,22,6,4,24,0,,
2021-09-24T22:08:00,22,8,4,24,0,,
2021-09-24T22:10:00,22,10,4,24,0,,
2021-09-24T22:12:00,22,12,4,24,0,,
2021-09-24T22:14:00,22,14,4,24,0,,
2021-09-24T22:16:00,22,16,4,24,0,,
2021-09-24T22:18:00,22,18,4,24,0,,
2021-09-24T22:20:00,22,20,4,24,0,,
2021-09-24T22:22:00,22,22,4,24,0,,
2021-09-24T22:24:00,22,24,4,24,0,,
2021-09-24T22:26:00,22,26,4,24,0,,
2021-09-24T22:28:00,22,28,4,24,0,,
2021-09-24T22:30:00,22,30,4,24,0,,
2021-09-24T22:32:00,22,32,4,24,0,,
2021-09-24T22:34:00,22,34,4,24,0,,
2021-09-24T22:36:00,22,36,4,24,0,,
2021-09-24T22:38:00,22,38,4,24,0,,
2021-09-24T22:40:00,22,40,4,24,0,,
2021-09-24T22:42:00,22,42,4,24,0,,
2021-09-24T22:44:00,22,44,4,24,0,,
2021-09-24T22:46:00,22,46,4,24,0,,
2021-09-24T22:48:00,22,48,4,24,0,,
2021-09-24T22:50:00,22,50,4,24,0,,
2021-09-24T22:52:00,22,52,4,24,0,,
2021-09-24T22:54:00,22,54,4,24,0,,
2021-09-24T22:56:00,22,56,4,24,0,,
2021-09-24T22:58:00,22,58,4,24,0,,
2021-09-24T23:00:00,23,0,4,24,0,,
2021-09-24T23:02:00,23,2,4,24,0,,
2021-09-24T23:04:00,23,4,4,24,0,,
2021-09-24T23:06:00,23,6,4,24,0,,
2021-09-24T23:08:00,23,8,4,24,0,,
2021-09-24T23:10:00,23,10,4,24,0,,
2021-09-24T23:12:00,23,12,4,24,0,,
2021-09-24T23:14:00,23,14,4,24,0,,
2021-09-24T23:16:00,23,16,4,24,0,,
2021-09-24T23:18:00,23,18,4,24,0,,
2021-09-24T23:20:00,23,20,4,24,0,,
2021-09-24T23:22:00,23,22,4,24,0,,
2021-09-24T23:24:00,23,24,4,24,0,,
2021-09-24T23:26:00,23,26,4,24,0,,
2021-09-24T23:28:00,23,28,4,24,0,,
2021-09-24T23:30:00,23,30,4,24,0,,
2021-09-24T23:32:00,23,32,4,24,0,,
2021-09-24T23:34:00,23,34,4,24,0,,
2021-09-24T23:36:00,23,36,4,24,1,2021-11-01T00:00:00,38
2021-09-24T23:38:00,23,38,4,24,0,,
2021-09-24T23:40:00,23,40,4,24,0,,
2021-09-24T23:42:00,23,42,4,24,0,,
2021-09-24T23:44:00,23,44,4,24,0,,
2021-09-24T23:46:00,23,46,4,24,0,,
2021-09-24T23:48:00,23,48,4,24,0,,
2021-09-24T23:50:00,23,50,4,24,0,,
2021-09-24T23:52:00,23,52,4,24,0,,
2021-09-24T23:54:00,23,54,4,24,0,,
2021-09-24T23:56:00,23,56,4,24,1,2021-11-15T00:00:00,52
2021-09-24T23:58:00,23,58,4,24,1,2021-11-15T00:00:00,52
2021-09-25T00:00:00,0,0,5,25,0,,
2021-09-25T00:02:00,0,2,5,25,0,,
2021-09-25T00:04:00,0,4,5,25,0,,
2021-09-25T00:06:00,0,6,5,25,0,,
2021-09-25T00:08:00,0,8,5,25,0,,
2021-09-25T00:10:00,0,10,5,25,0,,
2021-09-25T00:12:00,0,12,5,25,0,,
2021-09-25T00:14:00,0,14,5,25,0,,
2021-09-25T00:16:00,0,16,5,25,0,,
2021-09-25T00:18:00,0,18,5,25,0,,
2021-09-25T00:20:00,0,20,5,25,0,,
2021-09-25T00:22:00,0,22,5,25,0,,
2021-09-25T00:24:00,0,24,5,25,0,,
2021-09-25T00:26:00,0,26,5,25,0,,
2021-09-25T00:28:00,0,28,5,25,0,,
2021-09-25T00:30:00,0,30,5,25,0,,
2021-09-25T00:32:00,0,32,5,25,0,,
2021-09-25T00:34:00,0,34,5,25,0,,
2021-09-25T00:36:00,0,36,5,25,1,2021-11-23T00:00:00,59
2021-09-25T00:38:00,0,38,5,25,1,2021-11-23T00:00:00,59
2021-09-25T00:40:00,0,40,5,25,0,,
2021-09-25T00:42:00,0,42,5,25,0,,
2021-09-25T00:44:00,0,44,5,25,0,,
2021-09-25T00:46:00,0,46,5,25,0,,
2021-09-25T00:48:00,0,48,5,25,0,,
2021-09-25T00:50:00,0,50,5,25,0,,
2021-09-25T00:52:00,0,52,5,25,0,,
2021-09-25T00:54:00,0,54,5,25,0,,
2021-09-25T00:56:00,0,56,5,25,0,,
2021-09-25T00:58:00,0,58,5,25,0,,
2021-09-25T01:00:00,1,0,5,25,0,,
2021-09-25T01:02:00,1,2,5,25,0,,
2021-09-25T01:04:00,1,4,5,25,0,,
2021-09-25T01:06:00,1,6,5,25,0,,
2021-09-25T01:08:00,1,8,5,25,0,,
2021-09-25T01:10:00,1,10,5,25,0,,
2021-09-25T01:12:00,1,12,5,25,0,,
2021-09-25T01:14:00,1,14,5,25,0,,
2021-09-25T01:16:00,1,16,5,25,0,,
2021-09-25T01:18:00,1,18,5,25,0,,
2021-09-25T01:20:00,1,20,5,25,0,,
2021-09-25T01:22:00,1,22,5,25,0,,
2021-09-25T01:24:00,1,24,5,25,0,,
2021-09-25T01:26:00,1,26,5,25,0,,
2021-09-25T01:28:00,1,28,5,25,0,,
2021-09-25T01:30:00,1,30,5,25,0,,
2021-09-25T01:32:00,1,32,5,25,0,,
2021-09-25T01:34:00,1,34,5,25,0,,
2021-09-25T01:36:00,1,36,5,25,0,,
2021-09-25T01:38:00,1,38,5,25,0,,
2021-09-25T01:40:00,1,40,5,25,0,,
2021-09-25T01:42:00,1,42,5,25,1,2021-10-04T00:00:00,9
2021-09-25T01:44:00,1,44,5,25,0,,
2021-09-25T01:46:00,1,46,5,25,0,,
2021-09-25T01:48:00,1,48,5,25,0,,
2021-09-25T01:50:00,1,50,5,25,0,,
2021-09-25T01:52:00,1,52,5,25,0,,
2021-09-25T01:54:00,1,54,5,25,0,,
2021-09-25T01:56:00,1,56,5,25,0,,
2021-09-25T01:58:00,1,58,5,25,0,,
2021-09-25T02:00:00,2,0,5,25,0,,
2021-09-25T02:02:00,2,2,5,25,0,,
2021-09-25T02:04:00,2,4,5,25,0,,
2021-09-25T02:06:00,2,6,5,25,0,,
2021-09-25T02:08:00,2,8,5,25,0,,
2021-09-25T02:10:00,2,10,5,25,0,,
2021-09-25T02:12:00,2,12,5,25,0,,
2021-09-25T02:14:00,2,14,5,25,0,,
2021-09-25T02:16:00,2,16,5,25,0,,
2021-09-25T02:18:00,2,18,5,25,0,,
2021-09-25T02:20:00,2,20,5,25,0,,
2021-09-25T02:22:00,2,22,5,25,0,,
2021-09-25T02:24:00,2,24,5,25,0,,
2021-09-25T02:26:00,2,26,5,25,0,,
2021-09-25T02:28:00,2,28,5,25,0,,
2021-09-25T02:30:00,2,30,5,25,0,,
2021-09-25T02:32:00,2,32,5,25,0,,
2021-09-25T02:34:00,2,34,5,25,0,,
2021-09-25T02:36:00,2,36,5,25,0,,
2021-09-25T02:38:00,2,38,5,25,0,,
2021-09-25T02:40:00,2,40,5,25,0,,
2021-09-25T02:42:00,2,42,5,25,0,,
2021-09-25T02:44:00,2,44,5,25,0,,
2021-09-25T02:46:00,2,46,5,25,0,,
2021-09-25T02:48:00,2,48,5,25,0,,
2021-09-25T02:50:00,2,50,5,25,0,,
2021-09-25T02:52:00,2,52,5,25,0,,
2021-09-25T02:54:00,2,54,5,25,0,,
2021-09-25T02:56:00,2,56,5,25,0,,
2021-09-25T02:58:00,2,58,5,25,0,,
2021-09-25T03:00:00,3,0,5,25,0,,
2021-09-25T03:02:00,3,2,5,25,0,,
2021-09-25T03:04:00,3,4,5,25,0,,
2021-09-25T03:06:00,3,6,5,25,0,,
2021-09-25T03:08:00,3,8,5,25,0,,
2021-09-25T03:10:00,3,10,5,25,0,,
2021-09-25T03:12:00,3,12,5,25,0,,
2021-09-25T03:14:00,3,14,5,25,0,,
2021-09-25T03:16:00,3,16,5,25,0,,
2021-09-25T03:18:00,3,18,5,25,0,,
2021-09-25T03:20:00,3,20,5,25,0,,
2021-09-25T03:22:00,3,22,5,25,0,,
2021-09-25T03:24:00,3,24,5,25,0,,
2021-09-25T03:26:00,3,26,5,25,0,,
2021-09-25T03:28:00,3,28,5,25,0,,
2021-09-25T03:30:00,3,30,5,25,0,,
2021-09-25T03:32:00,3,32,5,25,0,,
2021-09-25T03:34:00,3,34,5,25,0,,
2021-09-25T03:36:00,3,36,5,25,0,,
2021-09-25T03:38:00,3,38,5,25,0,,
2021-09-25T03:40:00,3,40,5,25,0,,
2021-09-25T03:42:00,3,42,5,25,0,,
2021-09-25T03:44:00,3,44,5,25,0,,
2021-09-25T03:46:00,3,46,5,25,0,,
2021-09-25T03:48:00,3,48,5,25,0,,
2021-09-25T03:50:00,3,50,5,25,0,,
2021-09-25T03:52:00,3,52,5,25,0,,
2021-09-25T03:54:00,3,54,5,25,0,,
2021-09-25T03:56:00,3,56,5,25,0,,
2021-09-25T03:58:00,3,58,5,25,0,,
2021-09-25T04:00:00,4,0,5,25,0,,
2021-09-25T04:02:00,4,2,5,25,0,,
2021-09-25T04:04:00,4,4,5,25,0,,
2021-09-25T04:06:00,4,6,5,25,0,,
2021-09-25T04:08:00,4,8,5,25,0,,
2021-09-25T04:10:00,4,10,5,25,0,,
2021-09-25T04:12:00,4,12,5,25,0,,
2021-09-25T04:14:00,4,14,5,25,0,,
2021-09-25T04:16:00,4,16,5,25,0,,
2021-09-25T04:18:00,4,18,5,25,0,,
2021-09-25T04:20:00,4,20,5,25,0,,
2021-09-25T04:22:00,4,22,5,25,0,,
2021-09-25T04:24:00,4,24,5,25,0,,
2021-09-25T04:26:00,4,26,5,25,0,,
2021-09-25T04:28:00,4,28,5,25,0,,
2021-09-25T04:30:00,4,30,5,25,0,,
2021-09-25T04:32:00,4,32,5,25,0,,
2021-09-25T04:34:00,4,34,5,25,0,,
2021-09-25T04:36:00,4,36,5,25,0,,
2021-09-25T04:38:00,4,38,5,25,0,,
2021-09-25T04:40:00,4,40,5,25,0,,
2021-09-25T04:42:00,4,42,5,25,0,,
2021-09-25T04:44:00,4,44,5,25,0,,
2021-09-25T04:46:00,4,46,5,25,0,,
2021-09-25T04:48:00,4,48,5,25,0,,
2021-09-25T04:50:00,4,50,5,25,0,,
2021-09-25T04:52:00,4,52,5,25,0,,
2021-09-25T04:54:00,4,54,5,25,0,,
2021-09-25T04:56:00,4,56,5,25,0,,
2021-09-25T04:58:00,4,58,5,25,0,,
2021-09-25T05:00:00,5,0,5,25,0,,
2021-09-25T05:02:00,5,2,5,25,0,,
2021-09-25T05:04:00,5,4,5,25,0,,
2021-09-25T05:06:00,5,6,5,25,0,,
2021-09-25T05:08:00,5,8,5,25,0,,
2021-09-25T05:10:00,5,10,5,25,0,,
2021-09-25T05:12:00,5,12,5,25,0,,
2021-09-25T05:14:00,5,14,5,25,0,,
2021-09-25T05:16:00,5,16,5,25,0,,
2021-09-25T05:18:00,5,18,5,25,0,,
2021-09-25T05:20:00,5,20,5,25,0,,
2021-09-25T05:22:00,5,22,5,25,0,,
2021-09-25T05:24:00,5,24,5,25,0,,
2021-09-25T05:26:00,5,26,5,25,0,,
2021-09-25T05:28:00,5,28,5,25,0,,
2021-09-25T05:30:00,5,30,5,25,0,,
2021-09-25T05:32:00,5,32,5,25,0,,
2021-09-25T05:34:00,5,34,5,25,0,,
2021-09-25T05:36:00,5,36,5,25,0,,
2021-09-25T05:38:00,5,38,5,25,0,,
2021-09-25T05:40:00,5,40,5,25,0,,
2021-09-25T05:42:00,5,42,5,25,0,,
2021-09-25T05:44:00,5,44,5,25,0,,
2021-09-25T05:46:00,5,46,5,25,0,,
2021-09-25T05:48:00,5,48,5,25,0,,
2021-09-25T05:50:00,5,50,5,25,0,,
2021-09-25T05:52:00,5,52,5,25,0,,
2021-09-25T05:54:00,5,54,5,25,0,,
2021-09-25T05:56:00,5,56,5,25,0,,
2021-09-25T05:58:00,5,58,5,25,0,,
2021-09-25T06:00:00,6,0,5,25,0,,
2021-09-25T06:02:00,6,2,5,25,0,,
2021-09-25T06:04:00,6,4,5,25,0,,
2021-09-25T06:06:00,6,6,5,25,0,,
2021-09-25T06:08:00,6,8,5,25,0,,
2021-09-25T06:10:00,6,10,5,25,0,,
2021-09-25T06:12:00,6,12,5,25,0,,
2021-09-25T06:14:00,6,14,5,25,0,,
2021-09-25T06:16:00,6,16,5,25,0,,
2021-09-25T06:18:00,6,18,5,25,0,,
2021-09-25T06:20:00,6,20,5,25,0,,
2021-09-25T06:22:00,6,22,5,25,0,,
2021-09-25T06:24:00,6,24,5,25,0,,
2021-09-25T06:26:00,6,26,5,25,0,,
2021-09-25T06:28:00,6,28,5,25,0,,
2021-09-25T06:30:00,6,30,5,25,0,,
2021-09-25T06:32:00,6,32,5,25,0,,
2021-09-25T06:34:00,6,34,5,25,0,,
2021-09-25T06:36:00,6,36,5,25,0,,
2021-09-25T06:38:00,6,38,5,25,0,,
2021-09-25T06:40:00,6,40,5,25,0,,
2021-09-25T06:42:00,6,42,5,25,0,,
2021-09-25T06:44:00,6,44,5,25,0,,
2021-09-25T06:46:00,6,46,5,25,0,,
2021-09-25T06:48:00,6,48,5,25,0,,
2021-09-25T06:50:00,6,50,5,25,0,,
2021-09-25T06:52:00,6,52,5,25,0,,
2021-09-25T06:54:00,6,54,5,25,0,,
2021-09-25T06:56:00,6,56,5,25,0,,
2021-09-25T06:58:00,6,58,5,25,0,,
2021-09-25T07:00:00,7,0,5,25,0,,
2021-09-25T07:02:00,7,2,5,25,0,,
2021-09-25T07:04:00,7,4,5,25,0,,
2021-09-25T07:06:00,7,6,5,25,0,,
2021-09-25T07:08:00,7,8,5,25,0,,
2021-09-25T07:10:00,7,10,5,25,0,,
2021-09-25T07:12:00,7,12,5,25,0,,
2021-09-25T07:14:00,7,14,5,25,0,,
2021-09-25T07:16:00,7,16,5,25,0,,
2021-09-25T07:18:00,7,18,5,25,0,,
2021-09-25T07:20:00,7,20,5,25,0,,
2021-09-25T07:22:00,7,22,5,25,0,,
2021-09-25T07:24:00,7,24,5,25,0,,
2021-09-25T07:26:00,7,26,5,25,0,,
2021-09-25T07:28:00,7,28,5,25,0,,
2021-09-25T07:30:00,7,30,5,25,0,,
2021-09-25T07:32:00,7,32,5,25,0,,
2021-09-25T07:34:00,7,34,5,25,0,,
2021-09-25T07:36:00,7,36,5,25,0,,
2021-09-25T07:38:00,7,38,5,25,0,,
2021-09-25T07:40:00,7,40,5,25,0,,
2021-09-25T07:42:00,7,42,5,25,0,,
2021-09-25T07:44:00,7,44,5,25,0,,
2021-09-25T07:46:00,7,46,5,25,0,,
2021-09-25T07:48:00,7,48,5,25,0,,
2021-09-25T07:50:00,7,50,5,25,0,,
2021-09-25T07:52:00,7,52,5,25,0,,
2021-09-25T07:54:00,7,54,5,25,0,,
2021-09-25T07:56:00,7,56,5,25,0,,
2021-09-25T07:58:00,7,58,5,25,0,,
2021-09-25T08:00:00,8,0,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:02:00,8,2,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:04:00,8,4,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:06:00,8,6,5,25,2,2021-10-01T00:00:00,6
2021-09-25T08:08:00,8,8,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:10:00,8,10,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:12:00,8,12,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:14:00,8,14,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:16:00,8,16,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:18:00,8,18,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:20:00,8,20,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:22:00,8,22,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:24:00,8,24,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:26:00,8,26,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:28:00,8,28,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:30:00,8,30,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:32:00,8,32,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:34:00,8,34,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:36:00,8,36,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:38:00,8,38,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:40:00,8,40,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:42:00,8,42,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:44:00,8,44,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:46:00,8,46,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:48:00,8,48,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:50:00,8,50,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:52:00,8,52,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:54:00,8,54,5,25,0,,
2021-09-25T08:56:00,8,56,5,25,1,2021-11-24T00:00:00,60
2021-09-25T08:58:00,8,58,5,25,0,,
2021-09-25T09:00:00,9,0,5,25,0,,
2021-09-25T09:02:00,9,2,5,25,0,,
2021-09-25T09:04:00,9,4,5,25,0,,
2021-09-25T09:06:00,9,6,5,25,1,2021-11-24T00:00:00,60
2021-09-25T09:08:00,9,8,5,25,1,2021-11-24T00:00:00,60
2021-09-25T09:10:00,9,10,5,25,0,,
2021-09-25T09:12:00,9,12,5,25,0,,
2021-09-25T09:14:00,9,14,5,25,0,,
2021-09-25T09:16:00,9,16,5,25,0,,
2021-09-25T09:18:00,9,18,5,25,0,,
2021-09-25T09:20:00,9,20,5,25,0,,
2021-09-25T09:22:00,9,22,5,25,0,,
2021-09-25T09:24:00,9,24,5,25,0,,
2021-09-25T09:26:00,9,26,5,25,0,,
2021-09-25T09:28:00,9,28,5,25,0,,
2021-09-25T09:30:00,9,30,5,25,0,,
2021-09-25T09:32:00,9,32,5,25,0,,
2021-09-25T09:34:00,9,34,5,25,0,,
2021-09-25T09:36:00,9,36,5,25,0,,
2021-09-25T09:38:00,9,38,5,25,0,,
2021-09-25T09:40:00,9,40,5,25,0,,
2021-09-25T09:42:00,9,42,5,25,0,,
2021-09-25T09:44:00,9,44,5,25,0,,
2021-09-25T09:46:00,9,46,5,25,0,,
2021-09-25T09:48:00,9,48,5,25,0,,
2021-09-25T09:50:00,9,50,5,25,0,,
2021-09-25T09:52:00,9,52,5,25,0,,
2021-09-25T09:54:00,9,54,5,25,0,,
2021-09-25T09:56:00,9,56,5,25,0,,
2021-09-25T09:58:00,9,58,5,25,0,,
2021-09-25T10:00:00,10,0,5,25,1,2021-11-24T00:00:00,60
2021-09-25T10:02:00,10,2,5,25,1,2021-11-24T00:00:00,60
2021-09-25T10:04:00,10,4,5,25,1,2021-11-24T00:00:00,60
2021-09-25T10:06:00,10,6,5,25,1,2021-11-24T00:00:00,60
